YEAR,ZIPCODE,STATE,REGION,Nearest_UrgentCare,Nearest_emDepart,Nearest_medICU,Nearest_traumaCenter,Nearest_pedICU,Nearest_healthClinic,percent_uninsured,Median_household_income,STATE_ABBR
2020,15210,Pennsylvania,Northeast,2.63,1.31,1.31,1.96,4.31,1.07,9.33,39848.0,PA
2020,15211,Pennsylvania,Northeast,0.98,1.39,1.39,1.45,4.12,0.88,6.71,60611.0,PA
2020,15286,Pennsylvania,Northeast,,,,,,,4.45,48304.0,PA
2020,15274,Pennsylvania,Northeast,,,,,,,4.45,48304.0,PA
2020,15268,Pennsylvania,Northeast,,,,,,,4.45,48304.0,PA
2020,15264,Pennsylvania,Northeast,,,,,,,4.45,48304.0,PA
2020,15255,Pennsylvania,Northeast,,,,,,,4.45,48304.0,PA
2020,15253,Pennsylvania,Northeast,1.21,0.72,0.72,0.93,3.88,0.37,4.45,48304.0,PA
2020,15251,Pennsylvania,Northeast,,,,,,,4.45,48304.0,PA
2020,15250,Pennsylvania,Northeast,,,,,,,4.45,48304.0,PA
2020,15212,Pennsylvania,Northeast,1.78,0.78,0.78,0.78,3.35,0.97,4.45,48304.0,PA
2020,15289,Pennsylvania,Northeast,0.71,0.76,0.76,1.03,1.27,1.48,3.12,23342.0,PA
2020,15261,Pennsylvania,Northeast,0.37,0.22,0.26,0.26,1.46,0.51,3.12,23342.0,PA
2020,15213,Pennsylvania,Northeast,0.12,0.33,0.41,0.41,1.3,0.95,3.12,23342.0,PA
2020,15214,Pennsylvania,Northeast,2.76,1.25,1.82,1.82,3.75,0.73,6.49,50167.0,PA
2020,15240,Pennsylvania,Northeast,1.59,1.1,1.1,4.29,4.29,2.03,2.68,76752.0,PA
2020,15215,Pennsylvania,Northeast,0.68,1.35,1.35,2.85,2.91,2.28,2.68,76752.0,PA
2020,15216,Pennsylvania,Northeast,1.61,2.24,2.24,2.68,6.42,2.32,3.7,63094.0,PA
2020,15217,Pennsylvania,Northeast,1.88,1.83,1.83,2.04,2.43,1.23,3.71,74744.0,PA
2020,15218,Pennsylvania,Northeast,3.87,1.52,1.52,4.07,4.09,0.07,5.4,59542.0,PA
2020,15282,Pennsylvania,Northeast,1.2,0.49,0.49,0.73,3.14,0.91,5.54,27949.0,PA
2020,15281,Pennsylvania,Northeast,,,,,,,5.54,27949.0,PA
2020,15262,Pennsylvania,Northeast,1.43,0.27,0.27,0.51,2.98,0.71,5.54,27949.0,PA
2020,15259,Pennsylvania,Northeast,1.39,0.33,0.33,0.53,3.05,0.77,5.54,27949.0,PA
2020,15258,Pennsylvania,Northeast,1.39,0.33,0.33,0.53,3.05,0.77,5.54,27949.0,PA
2020,15257,Pennsylvania,Northeast,,,,,,,5.54,27949.0,PA
2020,15254,Pennsylvania,Northeast,,,,,,,5.54,27949.0,PA
2020,15252,Pennsylvania,Northeast,,,,,,,5.54,27949.0,PA
2020,15219,Pennsylvania,Northeast,1.24,0.07,0.38,0.47,2.35,0.09,5.54,27949.0,PA
2020,15283,Pennsylvania,Northeast,,,,,,,2.96,72645.0,PA
2020,15220,Pennsylvania,Northeast,1.82,2.01,2.01,2.01,6.24,1.81,2.96,72645.0,PA
2020,15221,Pennsylvania,Northeast,3.24,1.16,1.16,4.22,4.22,0.99,4.65,43907.0,PA
2020,15278,Pennsylvania,Northeast,,,,,,,3.24,105054.0,PA
2020,15272,Pennsylvania,Northeast,1.09,0.6,0.6,0.83,3.26,0.97,3.24,105054.0,PA
2020,15265,Pennsylvania,Northeast,,,,,,,3.24,105054.0,PA
2020,15230,Pennsylvania,Northeast,1.48,0.33,0.33,0.64,2.8,0.63,3.24,105054.0,PA
2020,15222,Pennsylvania,Northeast,1.34,0.44,0.44,0.75,2.92,0.68,3.24,105054.0,PA
2020,15223,Pennsylvania,Northeast,2.45,2.46,2.46,2.58,2.88,2.97,4.62,50528.0,PA
2020,15224,Pennsylvania,Northeast,1.28,0.06,0.06,0.06,0.06,0.82,5.35,52356.0,PA
2020,15225,Pennsylvania,Northeast,6.03,3.24,3.24,7.62,10.35,4.93,8.35,46563.0,PA
2020,15226,Pennsylvania,Northeast,2.63,2.95,2.95,3.31,5.93,1.9,3.76,64181.0,PA
2020,15227,Pennsylvania,Northeast,3.59,3.47,3.47,4.27,6.16,0.69,4.34,63415.0,PA
2020,15270,Pennsylvania,Northeast,,,,,,,1.67,118371.0,PA
2020,15228,Pennsylvania,Northeast,1.88,1.21,1.21,3.24,8.03,3.26,1.67,118371.0,PA
2020,15229,Pennsylvania,Northeast,5.37,2.06,2.06,4.66,6.07,3.36,5.74,71971.0,PA
2020,15232,Pennsylvania,Northeast,1.31,0.45,0.45,0.98,0.98,0.73,2.56,59139.0,PA
2020,15279,Pennsylvania,Northeast,,,,,,,3.4,49375.0,PA
2020,15267,Pennsylvania,Northeast,2.15,0.46,1.96,2.13,4.89,1.25,3.4,49375.0,PA
2020,15233,Pennsylvania,Northeast,0.87,0.75,0.75,1.03,4.03,0.15,3.4,49375.0,PA
2020,15234,Pennsylvania,Northeast,3.01,2.5,2.5,4.39,7.59,1.99,3.22,66792.0,PA
2020,15235,Pennsylvania,Northeast,2.28,3.51,3.51,4.64,6.22,3.07,3.61,56566.0,PA
2020,15236,Pennsylvania,Northeast,2.08,2.92,2.92,6.37,8.29,1.64,3.31,69805.0,PA
2020,15237,Pennsylvania,Northeast,7.64,1.5,1.5,6.84,7.75,5.43,2.34,87964.0,PA
2020,15238,Pennsylvania,Northeast,2.55,2.39,2.39,5.38,5.38,3.5,1.66,102038.0,PA
2020,15239,Pennsylvania,Northeast,5.16,3.12,3.12,3.6,11.0,6.14,3.1,81657.0,PA
2020,15241,Pennsylvania,Northeast,1.59,1.77,1.77,5.14,11.32,5.64,2.11,119421.0,PA
2020,15243,Pennsylvania,Northeast,1.37,0.25,0.25,2.39,8.9,4.67,0.86,93449.0,PA
2020,15301,Pennsylvania,Northeast,2.22,0.74,0.74,18.43,24.2,0.4,3.95,61031.0,PA
2020,15310,Pennsylvania,Northeast,21.17,17.87,18.04,18.04,21.45,9.17,2.07,68750.0,PA
2020,15311,Pennsylvania,Northeast,9.7,9.74,9.74,25.29,26.39,9.15,2.34,85655.0,PA
2020,15379,Pennsylvania,Northeast,9.53,8.11,8.11,13.49,19.75,8.47,3.92,65625.0,PA
2020,15312,Pennsylvania,Northeast,12.7,10.7,10.7,10.7,18.72,9.07,3.92,65625.0,PA
2020,15313,Pennsylvania,Northeast,10.64,10.91,10.91,22.72,27.3,4.99,1.41,58125.0,PA
2020,15314,Pennsylvania,Northeast,11.42,6.24,6.24,19.59,23.24,0.55,5.4,53068.0,PA
2020,15315,Pennsylvania,Northeast,7.56,7.29,7.29,7.29,7.68,4.37,2.01,48333.0,PA
2020,15339,Pennsylvania,Northeast,2.31,3.08,3.08,8.22,15.67,3.08,2.96,91586.0,PA
2020,15317,Pennsylvania,Northeast,2.09,2.34,2.34,10.15,17.23,1.81,2.96,91586.0,PA
2020,15320,Pennsylvania,Northeast,11.97,9.94,9.94,15.65,16.14,0.36,5.66,52861.0,PA
2020,15321,Pennsylvania,Northeast,4.54,4.06,4.06,7.99,15.98,4.02,1.94,99514.0,PA
2020,15322,Pennsylvania,Northeast,16.29,8.54,9.31,22.51,22.91,5.81,3.28,63750.0,PA
2020,15365,Pennsylvania,Northeast,10.77,9.05,9.05,15.66,15.66,9.01,4.05,67981.0,PA
2020,15323,Pennsylvania,Northeast,11.33,9.68,9.68,15.27,15.27,9.5,4.05,67981.0,PA
2020,15324,Pennsylvania,Northeast,9.01,9.7,9.7,20.39,25.09,3.99,7.45,31991.0,PA
2020,15325,Pennsylvania,Northeast,11.7,6.37,6.37,19.78,20.3,3.9,0.0,32206.0,PA
2020,15327,Pennsylvania,Northeast,6.86,6.42,6.42,6.42,6.94,3.63,3.35,62222.0,PA
2020,15329,Pennsylvania,Northeast,11.31,10.55,10.55,21.6,21.6,10.0,5.68,65000.0,PA
2020,15330,Pennsylvania,Northeast,6.12,6.16,6.16,14.88,20.29,6.79,3.51,84444.0,PA
2020,15331,Pennsylvania,Northeast,11.65,7.51,7.51,20.98,24.77,1.64,4.78,42375.0,PA
2020,15336,Pennsylvania,Northeast,5.14,4.99,4.99,11.06,13.91,5.44,3.17,64129.0,PA
2020,15332,Pennsylvania,Northeast,5.81,5.56,5.56,11.87,14.7,6.07,3.17,64129.0,PA
2020,15333,Pennsylvania,Northeast,15.34,7.59,7.59,25.57,26.04,2.07,3.53,39938.0,PA
2020,15334,Pennsylvania,Northeast,11.2,10.9,10.9,10.9,11.32,4.3,2.79,78158.0,PA
2020,15337,Pennsylvania,Northeast,18.98,11.01,17.94,18.33,18.33,10.04,6.71,64722.0,PA
2020,15338,Pennsylvania,Northeast,10.53,10.04,10.04,10.04,10.6,1.77,4.08,49615.0,PA
2020,15340,Pennsylvania,Northeast,8.71,7.26,7.26,13.35,22.99,6.49,1.71,79728.0,PA
2020,15341,Pennsylvania,Northeast,23.79,10.38,22.93,22.93,23.79,9.36,5.05,64063.0,PA
2020,15342,Pennsylvania,Northeast,3.73,1.49,1.49,13.35,20.82,2.11,3.47,70339.0,PA
2020,15344,Pennsylvania,Northeast,15.76,6.7,10.77,19.21,19.57,4.46,2.89,61898.0,PA
2020,15345,Pennsylvania,Northeast,12.88,9.5,11.87,26.39,26.74,6.1,4.96,53571.0,PA
2020,15346,Pennsylvania,Northeast,16.93,5.89,11.47,20.13,20.46,4.39,0.61,49500.0,PA
2020,15347,Pennsylvania,Northeast,2.17,2.67,2.67,15.04,22.4,3.18,0.0,89141.0,PA
2020,15348,Pennsylvania,Northeast,15.04,7.33,7.33,23.33,23.79,3.9,26.34,31042.0,PA
2020,15349,Pennsylvania,Northeast,9.88,9.74,10.09,10.09,10.09,2.03,3.81,60962.0,PA
2020,15350,Pennsylvania,Northeast,4.47,3.17,3.17,10.1,17.92,2.08,17.96,56346.0,PA
2020,15351,Pennsylvania,Northeast,9.21,9.27,9.27,14.92,15.52,3.08,0.0,58342.0,PA
2020,15352,Pennsylvania,Northeast,24.19,15.9,22.46,22.46,24.97,6.54,9.37,52516.0,PA
2020,15353,Pennsylvania,Northeast,16.08,8.99,15.22,20.41,20.41,8.21,0.0,47679.0,PA
2020,15357,Pennsylvania,Northeast,12.93,7.67,7.67,19.55,20.03,3.54,2.15,66250.0,PA
2020,15358,Pennsylvania,Northeast,14.71,7.38,7.38,24.79,27.87,0.82,2.74,73158.0,PA
2020,15359,Pennsylvania,Northeast,22.06,5.86,21.48,22.76,22.76,4.79,7.39,85192.0,PA
2020,15360,Pennsylvania,Northeast,9.95,10.67,10.67,22.0,26.68,4.77,1.18,77321.0,PA
2020,15362,Pennsylvania,Northeast,15.1,9.93,15.42,15.42,15.42,2.82,1.64,62639.0,PA
2020,15363,Pennsylvania,Northeast,4.44,0.52,0.52,12.32,19.7,1.04,0.0,46694.0,PA
2020,15364,Pennsylvania,Northeast,17.26,6.67,16.6,22.58,22.58,5.83,8.32,66250.0,PA
2020,15366,Pennsylvania,Northeast,11.61,3.47,3.47,18.2,21.05,2.62,0.0,33957.0,PA
2020,15367,Pennsylvania,Northeast,3.51,5.31,5.31,9.84,14.71,6.97,0.39,150800.0,PA
2020,15368,Pennsylvania,Northeast,14.84,6.51,6.51,24.33,24.81,2.6,0.0,34464.0,PA
2020,15370,Pennsylvania,Northeast,19.72,0.84,17.81,19.84,19.92,0.72,2.52,54797.0,PA
2020,15376,Pennsylvania,Northeast,10.73,10.58,10.58,10.58,10.58,12.68,6.01,63125.0,PA
2020,15377,Pennsylvania,Northeast,14.81,13.86,13.86,13.86,13.86,14.46,4.35,68438.0,PA
2020,15380,Pennsylvania,Northeast,18.03,15.44,16.36,16.36,17.67,14.23,5.65,49915.0,PA
2020,15416,Pennsylvania,Northeast,2.87,2.33,2.33,19.03,19.84,0.91,4.51,48176.0,PA
2020,15401,Pennsylvania,Northeast,1.37,0.42,0.42,20.02,20.81,0.18,4.51,48176.0,PA
2020,15410,Pennsylvania,Northeast,7.94,6.15,6.15,17.92,18.54,3.64,3.09,65119.0,PA
2020,15411,Pennsylvania,Northeast,12.94,18.09,18.09,23.18,32.66,4.43,5.88,51375.0,PA
2020,15412,Pennsylvania,Northeast,14.17,6.32,6.32,21.19,25.94,2.76,7.98,49821.0,PA
2020,15417,Pennsylvania,Northeast,11.06,1.62,1.62,24.86,25.47,1.48,4.02,47829.0,PA
2020,15419,Pennsylvania,Northeast,13.24,4.19,4.19,24.14,27.69,0.22,6.72,36122.0,PA
2020,15420,Pennsylvania,Northeast,6.88,3.3,3.3,20.94,21.61,0.89,4.0,37188.0,PA
2020,15423,Pennsylvania,Northeast,15.54,6.26,6.26,23.76,25.96,2.28,2.09,48050.0,PA
2020,15485,Pennsylvania,Northeast,17.84,16.01,16.01,18.33,35.44,1.73,6.33,35268.0,PA
2020,15424,Pennsylvania,Northeast,17.65,17.47,17.47,19.36,34.02,0.36,6.33,35268.0,PA
2020,15425,Pennsylvania,Northeast,12.37,0.16,8.76,19.32,32.39,0.22,5.34,45931.0,PA
2020,15427,Pennsylvania,Northeast,15.69,6.26,6.26,24.61,27.55,1.61,3.6,44688.0,PA
2020,15428,Pennsylvania,Northeast,12.65,5.28,8.03,16.9,30.87,4.82,4.31,62361.0,PA
2020,15430,Pennsylvania,Northeast,10.84,4.15,9.4,18.82,31.13,4.11,13.57,50750.0,PA
2020,15431,Pennsylvania,Northeast,8.37,4.18,7.58,23.11,28.2,3.61,6.46,51840.0,PA
2020,15432,Pennsylvania,Northeast,15.34,5.8,5.8,20.73,24.78,2.85,9.05,50417.0,PA
2020,15433,Pennsylvania,Northeast,11.33,4.55,4.55,21.47,22.03,3.9,2.18,36458.0,PA
2020,15434,Pennsylvania,Northeast,14.03,5.51,5.51,22.55,26.41,1.44,8.77,46500.0,PA
2020,15435,Pennsylvania,Northeast,5.87,4.25,4.25,20.31,20.99,1.95,4.9,48611.0,PA
2020,15436,Pennsylvania,Northeast,5.48,5.63,5.63,15.17,15.98,0.34,11.76,47875.0,PA
2020,15437,Pennsylvania,Northeast,11.83,11.11,11.11,21.54,22.32,8.78,1.5,66950.0,PA
2020,15438,Pennsylvania,Northeast,13.53,6.12,6.12,20.94,26.5,3.14,4.57,64219.0,PA
2020,15440,Pennsylvania,Northeast,14.07,13.62,13.62,18.63,19.36,4.62,5.6,61786.0,PA
2020,15442,Pennsylvania,Northeast,8.69,2.06,2.06,24.91,25.59,1.73,5.1,41797.0,PA
2020,15445,Pennsylvania,Northeast,4.0,3.1,3.1,20.56,21.37,0.94,1.41,49891.0,PA
2020,15448,Pennsylvania,Northeast,13.27,9.64,9.64,14.45,24.99,3.9,0.0,64028.0,PA
2020,15449,Pennsylvania,Northeast,3.73,4.28,4.28,21.78,22.53,4.15,0.0,56667.0,PA
2020,15450,Pennsylvania,Northeast,12.53,4.66,4.66,22.88,23.42,4.05,0.0,120833.0,PA
2020,15451,Pennsylvania,Northeast,7.01,7.85,7.85,7.85,8.67,4.56,0.0,29361.0,PA
2020,15439,Pennsylvania,Northeast,8.06,9.01,9.01,9.01,9.83,3.55,0.0,29361.0,PA
2020,15454,Pennsylvania,Northeast,7.24,8.25,8.25,14.38,15.06,4.62,0.0,38816.0,PA
2020,15455,Pennsylvania,Northeast,9.21,3.14,8.57,21.34,29.39,2.66,18.11,61750.0,PA
2020,15465,Pennsylvania,Northeast,6.17,5.19,5.19,23.94,24.75,4.11,4.96,38534.0,PA
2020,15456,Pennsylvania,Northeast,5.29,4.35,4.35,23.75,24.56,3.68,4.96,38534.0,PA
2020,15458,Pennsylvania,Northeast,5.37,6.41,6.41,16.26,16.97,5.67,1.22,63117.0,PA
2020,15459,Pennsylvania,Northeast,14.57,17.73,17.73,22.84,27.17,6.92,4.86,67386.0,PA
2020,15461,Pennsylvania,Northeast,8.57,9.55,9.55,13.01,13.67,3.21,3.7,43510.0,PA
2020,15464,Pennsylvania,Northeast,16.76,9.86,15.77,18.59,33.55,9.44,5.41,48750.0,PA
2020,15466,Pennsylvania,Northeast,13.62,4.93,4.93,23.11,26.95,0.85,1.54,52500.0,PA
2020,15467,Pennsylvania,Northeast,9.54,8.93,8.93,8.93,9.62,0.43,3.25,58250.0,PA
2020,15468,Pennsylvania,Northeast,5.33,4.57,4.57,20.32,21.02,2.44,5.41,56019.0,PA
2020,15415,Pennsylvania,Northeast,7.89,1.83,1.83,23.75,24.43,1.66,5.41,56019.0,PA
2020,15469,Pennsylvania,Northeast,18.79,7.87,10.41,17.16,37.62,7.78,3.5,36329.0,PA
2020,15470,Pennsylvania,Northeast,12.01,11.07,11.07,25.07,25.88,8.91,0.95,75750.0,PA
2020,15472,Pennsylvania,Northeast,2.21,1.34,1.34,21.33,22.13,0.74,18.31,43158.0,PA
2020,15473,Pennsylvania,Northeast,12.17,7.8,7.8,18.93,28.22,0.82,2.56,63710.0,PA
2020,15474,Pennsylvania,Northeast,6.42,6.13,6.13,6.13,6.89,3.53,6.2,52946.0,PA
2020,15475,Pennsylvania,Northeast,7.84,2.79,2.79,21.25,21.9,0.24,5.05,42563.0,PA
2020,15477,Pennsylvania,Northeast,13.73,5.37,5.37,22.39,26.62,1.57,5.2,52188.0,PA
2020,15478,Pennsylvania,Northeast,7.65,8.21,8.21,11.87,12.67,0.4,2.14,59469.0,PA
2020,15479,Pennsylvania,Northeast,12.37,9.15,9.15,13.41,24.4,4.94,0.84,71086.0,PA
2020,15488,Pennsylvania,Northeast,5.48,5.59,5.59,24.4,25.15,5.51,2.56,32536.0,PA
2020,15480,Pennsylvania,Northeast,5.71,5.59,5.59,24.16,24.9,5.38,2.56,32536.0,PA
2020,15482,Pennsylvania,Northeast,11.96,8.1,8.1,18.79,28.61,0.78,2.07,38365.0,PA
2020,15483,Pennsylvania,Northeast,13.52,5.71,5.71,21.56,26.61,2.47,9.21,42414.0,PA
2020,15484,Pennsylvania,Northeast,1.61,2.63,2.63,18.26,19.03,2.32,54.22,81117.0,PA
2020,15486,Pennsylvania,Northeast,8.97,6.01,8.72,20.57,29.14,5.12,5.21,56202.0,PA
2020,15489,Pennsylvania,Northeast,4.24,3.48,3.48,23.46,24.26,2.88,7.84,29556.0,PA
2020,15501,Pennsylvania,Northeast,21.58,0.66,0.66,0.66,52.08,2.89,4.99,51524.0,PA
2020,15502,Pennsylvania,Northeast,23.38,4.38,4.38,4.38,49.05,7.91,0.0,93056.0,PA
2020,15520,Pennsylvania,Northeast,15.75,6.27,6.27,6.27,52.25,3.44,5.16,57083.0,PA
2020,15521,Pennsylvania,Northeast,13.54,11.82,11.82,17.42,72.14,1.29,6.9,47298.0,PA
2020,15522,Pennsylvania,Northeast,26.0,5.68,5.68,26.77,75.66,5.65,5.49,54975.0,PA
2020,15553,Pennsylvania,Northeast,20.43,16.13,16.13,18.13,66.82,11.52,5.68,58480.0,PA
2020,15530,Pennsylvania,Northeast,19.94,8.85,8.85,11.1,57.54,7.61,5.68,58480.0,PA
2020,15510,Pennsylvania,Northeast,22.7,3.84,3.84,6.01,53.4,3.02,5.68,58480.0,PA
2020,15531,Pennsylvania,Northeast,12.3,10.75,10.75,10.75,51.06,1.23,4.06,42644.0,PA
2020,15532,Pennsylvania,Northeast,12.26,3.61,3.61,17.67,47.75,1.38,11.11,51250.0,PA
2020,15533,Pennsylvania,Northeast,35.01,10.28,10.28,13.0,83.29,10.37,5.96,42717.0,PA
2020,15534,Pennsylvania,Northeast,21.77,15.65,15.65,19.14,67.53,6.72,0.78,51193.0,PA
2020,15535,Pennsylvania,Northeast,28.17,13.03,13.03,21.37,68.75,13.11,12.54,48750.0,PA
2020,15536,Pennsylvania,Northeast,32.38,11.16,11.16,11.16,82.03,11.87,15.09,60833.0,PA
2020,15537,Pennsylvania,Northeast,31.7,3.77,3.77,19.51,81.01,3.86,4.96,47180.0,PA
2020,15538,Pennsylvania,Northeast,16.32,11.03,11.03,16.93,61.51,7.38,2.11,53250.0,PA
2020,15540,Pennsylvania,Northeast,16.67,11.69,11.69,17.96,39.1,6.35,3.81,58199.0,PA
2020,15549,Pennsylvania,Northeast,18.56,3.99,3.99,5.55,56.72,2.92,6.36,54926.0,PA
2020,15541,Pennsylvania,Northeast,16.87,5.71,5.71,7.0,58.34,3.98,6.36,54926.0,PA
2020,15542,Pennsylvania,Northeast,17.29,4.58,4.58,11.31,49.47,4.44,5.06,46442.0,PA
2020,15544,Pennsylvania,Northeast,15.56,7.63,7.63,7.63,50.34,2.2,0.0,63065.0,PA
2020,15545,Pennsylvania,Northeast,12.33,9.47,9.47,9.9,57.83,3.23,5.07,49052.0,PA
2020,15547,Pennsylvania,Northeast,13.07,9.99,9.99,9.99,50.87,0.42,0.75,51198.0,PA
2020,15550,Pennsylvania,Northeast,22.22,10.96,10.96,25.26,73.87,7.96,5.07,52589.0,PA
2020,15551,Pennsylvania,Northeast,23.09,12.5,12.5,12.5,40.27,7.23,3.01,55673.0,PA
2020,15552,Pennsylvania,Northeast,11.69,1.24,1.24,16.61,51.71,1.36,15.65,50457.0,PA
2020,15554,Pennsylvania,Northeast,16.65,11.51,11.51,20.6,74.34,1.9,11.73,53077.0,PA
2020,15555,Pennsylvania,Northeast,17.14,4.84,4.84,4.84,52.27,4.78,11.11,50833.0,PA
2020,15557,Pennsylvania,Northeast,25.48,7.87,7.87,7.87,44.52,9.34,3.93,47781.0,PA
2020,15565,Pennsylvania,Northeast,13.34,5.38,5.38,18.08,45.82,1.55,20.16,57614.0,PA
2020,15558,Pennsylvania,Northeast,12.5,5.54,5.54,18.89,46.15,0.9,20.16,57614.0,PA
2020,15559,Pennsylvania,Northeast,17.81,12.69,12.69,21.57,72.93,4.12,5.65,57656.0,PA
2020,15560,Pennsylvania,Northeast,17.96,9.86,9.86,11.73,61.83,6.79,8.53,34028.0,PA
2020,15561,Pennsylvania,Northeast,20.37,3.94,3.94,3.94,49.86,7.1,3.24,46083.0,PA
2020,15562,Pennsylvania,Northeast,13.58,7.49,7.49,19.8,44.23,2.87,26.48,101875.0,PA
2020,15563,Pennsylvania,Northeast,12.85,9.43,9.43,10.18,58.52,0.44,4.82,51167.0,PA
2020,15548,Pennsylvania,Northeast,12.36,9.89,9.89,10.6,58.53,0.72,4.82,51167.0,PA
2020,15564,Pennsylvania,Northeast,7.47,7.22,7.22,8.84,53.75,7.93,8.16,53125.0,PA
2020,15691,Pennsylvania,Northeast,5.57,2.58,2.58,4.92,19.53,11.29,2.76,60984.0,PA
2020,15619,Pennsylvania,Northeast,1.22,2.65,2.65,2.65,25.15,6.14,2.76,60984.0,PA
2020,15606,Pennsylvania,Northeast,2.82,1.34,1.34,1.34,23.4,7.99,2.76,60984.0,PA
2020,15605,Pennsylvania,Northeast,,,,,,,2.76,60984.0,PA
2020,15601,Pennsylvania,Northeast,2.29,0.88,0.88,0.88,24.19,7.69,2.76,60984.0,PA
2020,15610,Pennsylvania,Northeast,12.4,6.46,6.46,13.62,35.71,11.27,2.76,61351.0,PA
2020,15611,Pennsylvania,Northeast,5.09,2.41,2.41,5.13,18.97,11.41,0.0,31793.0,PA
2020,15613,Pennsylvania,Northeast,9.92,9.24,9.24,13.05,20.65,4.77,3.15,60702.0,PA
2020,15615,Pennsylvania,Northeast,1.92,4.8,4.8,4.8,13.15,6.09,0.0,106719.0,PA
2020,15617,Pennsylvania,Northeast,6.17,4.32,4.38,6.0,20.18,9.66,5.15,55000.0,PA
2020,15680,Pennsylvania,Northeast,12.26,11.92,11.92,13.82,22.37,5.97,5.22,48362.0,PA
2020,15618,Pennsylvania,Northeast,15.86,15.16,15.16,17.12,26.0,4.33,5.22,48362.0,PA
2020,15620,Pennsylvania,Northeast,8.27,2.87,2.87,11.4,33.26,2.94,0.0,41607.0,PA
2020,15622,Pennsylvania,Northeast,20.82,11.09,11.09,11.09,42.69,13.88,1.73,93669.0,PA
2020,15623,Pennsylvania,Northeast,6.93,2.27,2.27,5.67,18.46,12.08,5.63,47359.0,PA
2020,15626,Pennsylvania,Northeast,8.56,5.44,5.44,7.53,19.79,8.58,2.18,65287.0,PA
2020,15779,Pennsylvania,Northeast,10.51,5.1,5.1,13.64,35.18,5.19,2.6,52712.0,PA
2020,15627,Pennsylvania,Northeast,10.2,4.78,4.78,13.3,34.65,4.96,2.6,52712.0,PA
2020,15628,Pennsylvania,Northeast,15.09,10.13,10.13,14.39,39.31,13.21,6.91,53601.0,PA
2020,15629,Pennsylvania,Northeast,10.91,9.24,9.24,15.32,22.22,3.09,2.44,48090.0,PA
2020,15631,Pennsylvania,Northeast,15.37,4.34,4.34,14.64,31.96,4.92,8.87,45900.0,PA
2020,15632,Pennsylvania,Northeast,9.21,6.35,6.35,6.98,17.44,9.83,2.4,77261.0,PA
2020,15633,Pennsylvania,Northeast,4.23,4.63,4.63,4.63,23.71,7.43,0.0,36797.0,PA
2020,15636,Pennsylvania,Northeast,4.95,2.83,2.83,6.64,16.89,10.34,0.43,122679.0,PA
2020,15640,Pennsylvania,Northeast,4.2,5.95,5.95,8.32,17.9,8.11,2.1,64038.0,PA
2020,15637,Pennsylvania,Northeast,5.02,6.58,6.58,8.71,18.48,7.32,2.1,64038.0,PA
2020,15638,Pennsylvania,Northeast,5.79,3.87,3.87,8.73,32.01,3.04,0.0,56250.0,PA
2020,15639,Pennsylvania,Northeast,8.48,4.77,4.77,6.93,25.66,11.46,2.45,66698.0,PA
2020,15641,Pennsylvania,Northeast,10.37,7.78,7.78,16.35,22.06,0.91,1.03,48068.0,PA
2020,15642,Pennsylvania,Northeast,1.19,5.78,5.78,7.36,15.21,7.51,2.5,74035.0,PA
2020,15644,Pennsylvania,Northeast,6.71,0.11,0.11,3.93,19.54,11.82,4.19,55564.0,PA
2020,15646,Pennsylvania,Northeast,15.98,11.62,11.62,12.95,40.59,14.35,0.0,69286.0,PA
2020,15647,Pennsylvania,Northeast,1.09,6.03,6.03,6.03,14.21,6.81,4.92,66705.0,PA
2020,15693,Pennsylvania,Northeast,5.45,0.56,0.56,8.61,30.93,0.3,3.23,56735.0,PA
2020,15650,Pennsylvania,Northeast,5.61,1.86,1.86,8.77,31.56,1.01,3.23,56735.0,PA
2020,15682,Pennsylvania,Northeast,9.54,6.88,6.88,15.83,21.25,0.12,3.31,65074.0,PA
2020,15656,Pennsylvania,Northeast,9.02,6.24,6.24,15.6,20.75,0.7,3.31,65074.0,PA
2020,15658,Pennsylvania,Northeast,14.51,10.12,10.12,16.46,40.59,9.61,3.27,67425.0,PA
2020,15660,Pennsylvania,Northeast,6.09,8.35,8.35,11.98,17.51,4.59,0.0,70000.0,PA
2020,15661,Pennsylvania,Northeast,7.32,1.94,1.94,10.46,32.47,2.0,1.56,65649.0,PA
2020,15662,Pennsylvania,Northeast,2.33,4.49,4.49,4.59,26.17,4.85,2.37,68187.0,PA
2020,15663,Pennsylvania,Northeast,6.8,5.71,5.83,7.17,20.62,8.4,0.86,51875.0,PA
2020,15665,Pennsylvania,Northeast,4.03,2.77,2.77,6.26,17.2,10.07,3.41,46328.0,PA
2020,15689,Pennsylvania,Northeast,10.66,0.5,0.5,10.34,30.25,9.42,4.8,50877.0,PA
2020,15685,Pennsylvania,Northeast,9.05,5.1,5.1,10.17,32.53,9.92,4.8,50877.0,PA
2020,15674,Pennsylvania,Northeast,10.66,0.5,0.5,10.34,30.25,9.42,4.8,50877.0,PA
2020,15666,Pennsylvania,Northeast,10.21,1.29,1.29,10.12,30.57,9.92,4.8,50877.0,PA
2020,15664,Pennsylvania,Northeast,10.66,0.5,0.5,10.34,30.25,9.42,4.8,50877.0,PA
2020,15621,Pennsylvania,Northeast,6.2,5.67,5.67,7.17,29.83,8.21,4.8,50877.0,PA
2020,15668,Pennsylvania,Northeast,6.98,3.88,3.88,3.88,13.98,9.35,1.44,101938.0,PA
